,Car_type,Car_name,year,time,horizontal_angle,vertical_angle,file_name,file_path
4190,SUV,싼타페,2012,10,330,0,현대_싼타페_2012_10시대_H330_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H330\crops\car\현대_싼타페_2012_10시대_H330_V0.jpg
4191,SUV,싼타페,2012,10,330,15,현대_싼타페_2012_10시대_H330_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H330\crops\car\현대_싼타페_2012_10시대_H330_V15.jpg
4192,SUV,싼타페,2012,10,330,30,현대_싼타페_2012_10시대_H330_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H330\crops\car\현대_싼타페_2012_10시대_H330_V30.jpg
4193,SUV,싼타페,2012,10,330,45,현대_싼타페_2012_10시대_H330_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H330\crops\car\현대_싼타페_2012_10시대_H330_V45.jpg
4194,SUV,싼타페,2012,10,345,0,현대_싼타페_2012_10시대_H345_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H345\crops\car\현대_싼타페_2012_10시대_H345_V0.jpg
4195,SUV,싼타페,2012,10,345,15,현대_싼타페_2012_10시대_H345_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H345\crops\car\현대_싼타페_2012_10시대_H345_V15.jpg
4196,SUV,싼타페,2012,10,345,30,현대_싼타페_2012_10시대_H345_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H345\crops\car\현대_싼타페_2012_10시대_H345_V30.jpg
4197,SUV,싼타페,2012,10,345,45,현대_싼타페_2012_10시대_H345_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H345\crops\car\현대_싼타페_2012_10시대_H345_V45.jpg
4198,SUV,싼타페,2012,10,345,60,현대_싼타페_2012_10시대_H345_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H345\crops\parking meter\현대_싼타페_2012_10시대_H345_V60.jpg
4199,SUV,싼타페,2012,10,45,0,현대_싼타페_2012_10시대_H45_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H45\crops\car\현대_싼타페_2012_10시대_H45_V0.jpg
4200,SUV,싼타페,2012,10,45,15,현대_싼타페_2012_10시대_H45_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H45\crops\car\현대_싼타페_2012_10시대_H45_V15.jpg
4201,SUV,싼타페,2012,10,45,30,현대_싼타페_2012_10시대_H45_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H45\crops\car\현대_싼타페_2012_10시대_H45_V30.jpg
4202,SUV,싼타페,2012,10,45,45,현대_싼타페_2012_10시대_H45_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H45\crops\car\현대_싼타페_2012_10시대_H45_V45.jpg
4203,SUV,싼타페,2012,10,45,60,현대_싼타페_2012_10시대_H45_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H45\crops\car\현대_싼타페_2012_10시대_H45_V60.jpg
4204,SUV,싼타페,2012,10,60,0,현대_싼타페_2012_10시대_H60_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H60\crops\car\현대_싼타페_2012_10시대_H60_V0.jpg
4205,SUV,싼타페,2012,10,60,15,현대_싼타페_2012_10시대_H60_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H60\crops\car\현대_싼타페_2012_10시대_H60_V15.jpg
4206,SUV,싼타페,2012,10,60,30,현대_싼타페_2012_10시대_H60_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H60\crops\car\현대_싼타페_2012_10시대_H60_V30.jpg
4207,SUV,싼타페,2012,10,60,45,현대_싼타페_2012_10시대_H60_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H60\crops\car\현대_싼타페_2012_10시대_H60_V45.jpg
4208,SUV,싼타페,2012,10,60,60,현대_싼타페_2012_10시대_H60_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H60\crops\car\현대_싼타페_2012_10시대_H60_V60.jpg
4209,SUV,싼타페,2012,10,75,0,현대_싼타페_2012_10시대_H75_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H75\crops\car\현대_싼타페_2012_10시대_H75_V0.jpg
4210,SUV,싼타페,2012,10,75,15,현대_싼타페_2012_10시대_H75_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H75\crops\car\현대_싼타페_2012_10시대_H75_V15.jpg
4211,SUV,싼타페,2012,10,75,30,현대_싼타페_2012_10시대_H75_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H75\crops\car\현대_싼타페_2012_10시대_H75_V30.jpg
4212,SUV,싼타페,2012,10,75,45,현대_싼타페_2012_10시대_H75_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H75\crops\car\현대_싼타페_2012_10시대_H75_V45.jpg
4213,SUV,싼타페,2012,10,75,60,현대_싼타페_2012_10시대_H75_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H75\crops\car\현대_싼타페_2012_10시대_H75_V60.jpg
4214,SUV,싼타페,2012,10,90,0,현대_싼타페_2012_10시대_H90_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H90\crops\car\현대_싼타페_2012_10시대_H90_V0.jpg
4215,SUV,싼타페,2012,10,90,15,현대_싼타페_2012_10시대_H90_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H90\crops\car\현대_싼타페_2012_10시대_H90_V15.jpg
4216,SUV,싼타페,2012,10,90,30,현대_싼타페_2012_10시대_H90_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H90\crops\car\현대_싼타페_2012_10시대_H90_V30.jpg
4217,SUV,싼타페,2012,10,90,45,현대_싼타페_2012_10시대_H90_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H90\crops\car\현대_싼타페_2012_10시대_H90_V45.jpg
4218,SUV,싼타페,2012,10,90,60,현대_싼타페_2012_10시대_H90_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\10\H90\crops\car\현대_싼타페_2012_10시대_H90_V60.jpg
4219,SUV,싼타페,2012,14,0,0,현대_싼타페_2012_14시대_H0_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H0\crops\car\현대_싼타페_2012_14시대_H0_V0.jpg
4220,SUV,싼타페,2012,14,0,15,현대_싼타페_2012_14시대_H0_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H0\crops\car\현대_싼타페_2012_14시대_H0_V15.jpg
4221,SUV,싼타페,2012,14,0,30,현대_싼타페_2012_14시대_H0_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H0\crops\car\현대_싼타페_2012_14시대_H0_V30.jpg
4222,SUV,싼타페,2012,14,0,45,현대_싼타페_2012_14시대_H0_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H0\crops\parking meter\현대_싼타페_2012_14시대_H0_V45.jpg
4223,SUV,싼타페,2012,14,105,0,현대_싼타페_2012_14시대_H105_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H105\crops\car\현대_싼타페_2012_14시대_H105_V0.jpg
4224,SUV,싼타페,2012,14,105,15,현대_싼타페_2012_14시대_H105_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H105\crops\car\현대_싼타페_2012_14시대_H105_V15.jpg
4225,SUV,싼타페,2012,14,105,30,현대_싼타페_2012_14시대_H105_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H105\crops\car\현대_싼타페_2012_14시대_H105_V30.jpg
4226,SUV,싼타페,2012,14,105,45,현대_싼타페_2012_14시대_H105_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H105\crops\car\현대_싼타페_2012_14시대_H105_V45.jpg
4227,SUV,싼타페,2012,14,105,60,현대_싼타페_2012_14시대_H105_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H105\crops\car\현대_싼타페_2012_14시대_H105_V60.jpg
4228,SUV,싼타페,2012,14,120,60,현대_싼타페_2012_14시대_H120_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H120\crops\airplane\현대_싼타페_2012_14시대_H120_V60.jpg
4229,SUV,싼타페,2012,14,120,0,현대_싼타페_2012_14시대_H120_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H120\crops\car\현대_싼타페_2012_14시대_H120_V0.jpg
4230,SUV,싼타페,2012,14,120,15,현대_싼타페_2012_14시대_H120_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H120\crops\car\현대_싼타페_2012_14시대_H120_V15.jpg
4231,SUV,싼타페,2012,14,120,30,현대_싼타페_2012_14시대_H120_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H120\crops\car\현대_싼타페_2012_14시대_H120_V30.jpg
4232,SUV,싼타페,2012,14,120,45,현대_싼타페_2012_14시대_H120_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H120\crops\car\현대_싼타페_2012_14시대_H120_V45.jpg
4233,SUV,싼타페,2012,14,135,0,현대_싼타페_2012_14시대_H135_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H135\crops\car\현대_싼타페_2012_14시대_H135_V0.jpg
4234,SUV,싼타페,2012,14,135,15,현대_싼타페_2012_14시대_H135_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H135\crops\car\현대_싼타페_2012_14시대_H135_V15.jpg
4235,SUV,싼타페,2012,14,135,30,현대_싼타페_2012_14시대_H135_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H135\crops\car\현대_싼타페_2012_14시대_H135_V30.jpg
4236,SUV,싼타페,2012,14,135,45,현대_싼타페_2012_14시대_H135_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H135\crops\car\현대_싼타페_2012_14시대_H135_V45.jpg
4237,SUV,싼타페,2012,14,135,60,현대_싼타페_2012_14시대_H135_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H135\crops\car\현대_싼타페_2012_14시대_H135_V60.jpg
4238,SUV,싼타페,2012,14,15,60,현대_싼타페_2012_14시대_H15_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H15\crops\bus\현대_싼타페_2012_14시대_H15_V60.jpg
4239,SUV,싼타페,2012,14,15,0,현대_싼타페_2012_14시대_H15_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H15\crops\car\현대_싼타페_2012_14시대_H15_V0.jpg
4240,SUV,싼타페,2012,14,15,15,현대_싼타페_2012_14시대_H15_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H15\crops\car\현대_싼타페_2012_14시대_H15_V15.jpg
4241,SUV,싼타페,2012,14,15,30,현대_싼타페_2012_14시대_H15_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H15\crops\car\현대_싼타페_2012_14시대_H15_V30.jpg
4242,SUV,싼타페,2012,14,15,45,현대_싼타페_2012_14시대_H15_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H15\crops\car\현대_싼타페_2012_14시대_H15_V45.jpg
4243,SUV,싼타페,2012,14,150,0,현대_싼타페_2012_14시대_H150_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H150\crops\car\현대_싼타페_2012_14시대_H150_V0.jpg
4244,SUV,싼타페,2012,14,150,15,현대_싼타페_2012_14시대_H150_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H150\crops\car\현대_싼타페_2012_14시대_H150_V15.jpg
4245,SUV,싼타페,2012,14,150,30,현대_싼타페_2012_14시대_H150_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H150\crops\car\현대_싼타페_2012_14시대_H150_V30.jpg
4246,SUV,싼타페,2012,14,150,45,현대_싼타페_2012_14시대_H150_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H150\crops\car\현대_싼타페_2012_14시대_H150_V45.jpg
4247,SUV,싼타페,2012,14,150,60,현대_싼타페_2012_14시대_H150_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H150\crops\car\현대_싼타페_2012_14시대_H150_V60.jpg
4248,SUV,싼타페,2012,14,165,0,현대_싼타페_2012_14시대_H165_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H165\crops\car\현대_싼타페_2012_14시대_H165_V0.jpg
4249,SUV,싼타페,2012,14,165,15,현대_싼타페_2012_14시대_H165_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H165\crops\car\현대_싼타페_2012_14시대_H165_V15.jpg
4250,SUV,싼타페,2012,14,165,30,현대_싼타페_2012_14시대_H165_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H165\crops\car\현대_싼타페_2012_14시대_H165_V30.jpg
4251,SUV,싼타페,2012,14,165,45,현대_싼타페_2012_14시대_H165_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H165\crops\car\현대_싼타페_2012_14시대_H165_V45.jpg
4252,SUV,싼타페,2012,14,165,60,현대_싼타페_2012_14시대_H165_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H165\crops\car\현대_싼타페_2012_14시대_H165_V60.jpg
4253,SUV,싼타페,2012,14,180,45,현대_싼타페_2012_14시대_H180_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H180\crops\bus\현대_싼타페_2012_14시대_H180_V45.jpg
4254,SUV,싼타페,2012,14,180,60,현대_싼타페_2012_14시대_H180_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H180\crops\bus\현대_싼타페_2012_14시대_H180_V60.jpg
4255,SUV,싼타페,2012,14,180,0,현대_싼타페_2012_14시대_H180_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H180\crops\car\현대_싼타페_2012_14시대_H180_V0.jpg
4256,SUV,싼타페,2012,14,180,15,현대_싼타페_2012_14시대_H180_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H180\crops\car\현대_싼타페_2012_14시대_H180_V15.jpg
4257,SUV,싼타페,2012,14,180,30,현대_싼타페_2012_14시대_H180_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H180\crops\car\현대_싼타페_2012_14시대_H180_V30.jpg
4258,SUV,싼타페,2012,14,195,0,현대_싼타페_2012_14시대_H195_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H195\crops\car\현대_싼타페_2012_14시대_H195_V0.jpg
4259,SUV,싼타페,2012,14,195,15,현대_싼타페_2012_14시대_H195_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H195\crops\car\현대_싼타페_2012_14시대_H195_V15.jpg
4260,SUV,싼타페,2012,14,195,30,현대_싼타페_2012_14시대_H195_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H195\crops\car\현대_싼타페_2012_14시대_H195_V30.jpg
4261,SUV,싼타페,2012,14,195,60,현대_싼타페_2012_14시대_H195_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H195\crops\suitcase\현대_싼타페_2012_14시대_H195_V60.jpg
4262,SUV,싼타페,2012,14,210,0,현대_싼타페_2012_14시대_H210_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H210\crops\car\현대_싼타페_2012_14시대_H210_V0.jpg
4263,SUV,싼타페,2012,14,210,15,현대_싼타페_2012_14시대_H210_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H210\crops\car\현대_싼타페_2012_14시대_H210_V15.jpg
4264,SUV,싼타페,2012,14,210,30,현대_싼타페_2012_14시대_H210_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H210\crops\car\현대_싼타페_2012_14시대_H210_V30.jpg
4265,SUV,싼타페,2012,14,225,0,현대_싼타페_2012_14시대_H225_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H225\crops\car\현대_싼타페_2012_14시대_H225_V0.jpg
4266,SUV,싼타페,2012,14,225,15,현대_싼타페_2012_14시대_H225_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H225\crops\car\현대_싼타페_2012_14시대_H225_V15.jpg
4267,SUV,싼타페,2012,14,225,30,현대_싼타페_2012_14시대_H225_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H225\crops\car\현대_싼타페_2012_14시대_H225_V30.jpg
4268,SUV,싼타페,2012,14,225,45,현대_싼타페_2012_14시대_H225_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H225\crops\car\현대_싼타페_2012_14시대_H225_V45.jpg
4269,SUV,싼타페,2012,14,225,60,현대_싼타페_2012_14시대_H225_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H225\crops\car\현대_싼타페_2012_14시대_H225_V60.jpg
4270,SUV,싼타페,2012,14,240,0,현대_싼타페_2012_14시대_H240_V0_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V0_(2).jpg
4271,SUV,싼타페,2012,14,240,15,현대_싼타페_2012_14시대_H240_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V15.jpg
4272,SUV,싼타페,2012,14,240,15,현대_싼타페_2012_14시대_H240_V15_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V15_(1).jpg
4273,SUV,싼타페,2012,14,240,15,현대_싼타페_2012_14시대_H240_V15_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V15_(2).jpg
4274,SUV,싼타페,2012,14,240,15,현대_싼타페_2012_14시대_H240_V15_(3).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V15_(3).jpg
4275,SUV,싼타페,2012,14,240,30,현대_싼타페_2012_14시대_H240_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V30.jpg
4276,SUV,싼타페,2012,14,240,30,현대_싼타페_2012_14시대_H240_V30_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V30_(1).jpg
4277,SUV,싼타페,2012,14,240,30,현대_싼타페_2012_14시대_H240_V30_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V30_(2).jpg
4278,SUV,싼타페,2012,14,240,30,현대_싼타페_2012_14시대_H240_V30_(3).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V30_(3).jpg
4279,SUV,싼타페,2012,14,240,45,현대_싼타페_2012_14시대_H240_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V45.jpg
4280,SUV,싼타페,2012,14,240,45,현대_싼타페_2012_14시대_H240_V45_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V45_(1).jpg
4281,SUV,싼타페,2012,14,240,45,현대_싼타페_2012_14시대_H240_V45_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V45_(2).jpg
4282,SUV,싼타페,2012,14,240,45,현대_싼타페_2012_14시대_H240_V45_(3).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V45_(3).jpg
4283,SUV,싼타페,2012,14,240,60,현대_싼타페_2012_14시대_H240_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V60.jpg
4284,SUV,싼타페,2012,14,240,60,현대_싼타페_2012_14시대_H240_V60_(1).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V60_(1).jpg
4285,SUV,싼타페,2012,14,240,60,현대_싼타페_2012_14시대_H240_V60_(2).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V60_(2).jpg
4286,SUV,싼타페,2012,14,240,60,현대_싼타페_2012_14시대_H240_V60_(3).jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H240\crops\car\현대_싼타페_2012_14시대_H240_V60_(3).jpg
4287,SUV,싼타페,2012,14,255,0,현대_싼타페_2012_14시대_H255_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H255\crops\car\현대_싼타페_2012_14시대_H255_V0.jpg
4288,SUV,싼타페,2012,14,255,15,현대_싼타페_2012_14시대_H255_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H255\crops\car\현대_싼타페_2012_14시대_H255_V15.jpg
4289,SUV,싼타페,2012,14,255,30,현대_싼타페_2012_14시대_H255_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H255\crops\car\현대_싼타페_2012_14시대_H255_V30.jpg
4290,SUV,싼타페,2012,14,255,45,현대_싼타페_2012_14시대_H255_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H255\crops\car\현대_싼타페_2012_14시대_H255_V45.jpg
4291,SUV,싼타페,2012,14,255,60,현대_싼타페_2012_14시대_H255_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H255\crops\car\현대_싼타페_2012_14시대_H255_V60.jpg
4292,SUV,싼타페,2012,14,270,0,현대_싼타페_2012_14시대_H270_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H270\crops\car\현대_싼타페_2012_14시대_H270_V0.jpg
4293,SUV,싼타페,2012,14,270,15,현대_싼타페_2012_14시대_H270_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H270\crops\car\현대_싼타페_2012_14시대_H270_V15.jpg
4294,SUV,싼타페,2012,14,270,30,현대_싼타페_2012_14시대_H270_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H270\crops\car\현대_싼타페_2012_14시대_H270_V30.jpg
4295,SUV,싼타페,2012,14,270,45,현대_싼타페_2012_14시대_H270_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H270\crops\car\현대_싼타페_2012_14시대_H270_V45.jpg
4296,SUV,싼타페,2012,14,270,60,현대_싼타페_2012_14시대_H270_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H270\crops\car\현대_싼타페_2012_14시대_H270_V60.jpg
4297,SUV,싼타페,2012,14,285,60,현대_싼타페_2012_14시대_H285_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H285\crops\bus\현대_싼타페_2012_14시대_H285_V60.jpg
4298,SUV,싼타페,2012,14,285,0,현대_싼타페_2012_14시대_H285_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H285\crops\car\현대_싼타페_2012_14시대_H285_V0.jpg
4299,SUV,싼타페,2012,14,285,15,현대_싼타페_2012_14시대_H285_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H285\crops\car\현대_싼타페_2012_14시대_H285_V15.jpg
4300,SUV,싼타페,2012,14,285,30,현대_싼타페_2012_14시대_H285_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H285\crops\car\현대_싼타페_2012_14시대_H285_V30.jpg
4301,SUV,싼타페,2012,14,285,45,현대_싼타페_2012_14시대_H285_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H285\crops\car\현대_싼타페_2012_14시대_H285_V45.jpg
4302,SUV,싼타페,2012,14,285,60,현대_싼타페_2012_14시대_H285_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H285\crops\car\현대_싼타페_2012_14시대_H285_V60.jpg
4303,SUV,싼타페,2012,14,30,0,현대_싼타페_2012_14시대_H30_V0.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H30\crops\car\현대_싼타페_2012_14시대_H30_V0.jpg
4304,SUV,싼타페,2012,14,30,15,현대_싼타페_2012_14시대_H30_V15.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H30\crops\car\현대_싼타페_2012_14시대_H30_V15.jpg
4305,SUV,싼타페,2012,14,30,30,현대_싼타페_2012_14시대_H30_V30.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H30\crops\car\현대_싼타페_2012_14시대_H30_V30.jpg
4306,SUV,싼타페,2012,14,30,45,현대_싼타페_2012_14시대_H30_V45.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H30\crops\car\현대_싼타페_2012_14시대_H30_V45.jpg
4307,SUV,싼타페,2012,14,30,60,현대_싼타페_2012_14시대_H30_V60.jpg,C:/Users/USER/cp2/yolov5/runs/detect\SUV\싼타페\2012\14\H30\crops\car\현대_싼타페_2012_14시대_H30_V60.jpg
